index_shangche,label_shangche,name,lat,lon,index_xiache,label_xiache,pop_dens,age_0_19,age_20_39,age_40_59,age_60,lu_comm,lu_res,lu_work,lu_pub,dis_pop,dis_poi
4364,6,核桃园东街,39.890988,116.349597,4364,4,15214,0.13,0.41,0.23,0.23,0.12,0.41,0.32,0.15,5.65,3.55
4365,4,张仪村西站,39.873908,116.222687,4365,6,9597,0.17,0.4,0.21,0.22,0.15,0.26,0.43,0.16,14.7,13.35
4366,4,张仪村公交场站,39.875931,116.216238,4366,6,8558,0.16,0.38,0.24,0.22,0.16,0.24,0.43,0.17,15.08,13.78
4367,6,广安门,39.889758,116.344188,4367,4,16881,0.14,0.42,0.2,0.24,0.11,0.41,0.32,0.16,5.95,3.88
4370,5,金沟河东路,39.916406,116.274984,4370,6,10744,0.16,0.36,0.27,0.21,0.14,0.27,0.44,0.15,8.72,7.88
4371,5,万寿庄西,39.911602,116.278131,4371,6,10151,0.17,0.34,0.29,0.2,0.15,0.27,0.41,0.17,8.63,7.66
4372,5,万寿庄,39.91159,116.283064,4372,6,11853,0.16,0.39,0.23,0.22,0.14,0.29,0.42,0.15,8.24,7.24
4373,6,真武庙三里,39.90178,116.337252,4373,4,17024,0.14,0.39,0.23,0.24,0.12,0.43,0.31,0.14,5.1,3.26
4374,6,真武庙四里,39.901762,116.341523,4374,4,17690,0.12,0.41,0.22,0.25,0.12,0.4,0.32,0.16,4.89,2.98
4375,6,龙潭路,39.879924,116.429433,4375,4,17057,0.12,0.41,0.24,0.23,0.12,0.4,0.33,0.15,8.09,6.91
4376,6,小红庙,39.882064,116.33024,4376,4,16459,0.14,0.36,0.27,0.23,0.12,0.4,0.32,0.16,7.26,5.26
4377,6,广外甘石桥南,39.887802,116.329638,4377,4,15091,0.13,0.4,0.23,0.24,0.12,0.43,0.31,0.14,6.75,4.8
4378,6,手帕口北街,39.889282,116.336515,4378,4,17331,0.13,0.4,0.26,0.21,0.12,0.42,0.31,0.15,6.3,4.3
4379,2,东夏园路口南,39.901129,116.729283,4379,2,5020,0.17,0.44,0.21,0.18,0.19,0.37,0.29,0.15,30.66,30.94
4380,2,朗清园西站,39.891587,116.735432,4380,2,5252,0.16,0.38,0.26,0.2,0.19,0.38,0.28,0.15,31.34,31.56
4381,2,朗清园东站,39.889208,116.74294,4381,2,5031,0.18,0.38,0.23,0.21,0.19,0.37,0.29,0.15,32.02,32.22
4382,2,春明西路,39.891924,116.745915,4382,2,5781,0.17,0.38,0.24,0.21,0.2,0.4,0.27,0.13,32.21,32.44
4383,7,通州古城村,39.915269,116.713581,4383,8,23339,0.14,0.42,0.21,0.23,0.1,0.43,0.34,0.13,29.15,29.54
4384,7,胡各庄西,39.914521,116.721078,4384,8,23923,0.15,0.37,0.25,0.23,0.11,0.39,0.35,0.15,29.79,30.18
4385,7,胡各庄,39.913857,116.72697,4385,8,23070,0.14,0.43,0.21,0.22,0.11,0.42,0.34,0.13,30.3,30.68
4386,7,后北营,39.911525,116.730471,4386,2,21652,0.17,0.41,0.2,0.22,0.05,0.68,0.14,0.13,30.62,30.99
4388,2,东小营,39.899394,116.74755,4388,2,5544,0.17,0.43,0.19,0.21,0.18,0.36,0.32,0.14,32.23,32.51
4389,2,畅和东路,39.892981,116.745904,4389,2,5563,0.17,0.43,0.22,0.18,0.2,0.39,0.28,0.13,32.2,32.43
4390,2,朗清园三区东门,39.887006,116.745311,4390,2,5248,0.18,0.42,0.19,0.21,0.18,0.38,0.29,0.15,32.26,32.45
4391,2,七级村,39.883469,116.753438,4391,2,5431,0.17,0.37,0.28,0.18,0.2,0.37,0.28,0.15,33.01,33.19
4392,2,南刘各庄村,39.881489,116.760308,4392,2,5143,0.16,0.4,0.23,0.21,0.19,0.39,0.29,0.13,33.63,33.8
4393,2,八各庄村,39.879549,116.764236,4393,2,5588,0.18,0.37,0.27,0.18,0.2,0.38,0.28,0.14,34,34.16
4394,2,前榆林庄村,39.87468,116.782305,4394,2,5334,0.16,0.41,0.24,0.19,0.2,0.35,0.31,0.14,35.62,35.76
4395,2,卜落垡村,39.86698,116.794487,4395,2,5042,0.16,0.39,0.25,0.2,0.2,0.36,0.3,0.14,36.81,36.92
4396,2,东刘庄村,39.863419,116.797754,4396,2,5217,0.17,0.44,0.2,0.19,0.19,0.36,0.31,0.14,37.17,37.26
4397,2,侉子店村,39.855084,116.809316,4397,2,5845,0.16,0.42,0.24,0.18,0.17,0.38,0.31,0.14,38.35,38.39
4398,2,大东各庄村,39.84428,116.813327,4398,2,5545,0.16,0.38,0.24,0.22,0.2,0.37,0.29,0.14,38.99,38.97
4399,2,小东各庄村,39.838098,116.822533,4399,2,5513,0.16,0.41,0.24,0.19,0.2,0.37,0.29,0.14,39.94,39.89
4400,2,谢家楼村,39.833522,116.824308,4400,2,5509,0.17,0.38,0.25,0.2,0.2,0.35,0.32,0.13,40.23,40.16
4401,2,谢家楼村南,39.829855,116.825521,4401,2,5726,0.18,0.38,0.25,0.19,0.19,0.38,0.29,0.14,40.45,40.36
4402,2,通州马坊村,39.825124,116.827519,4402,2,5039,0.16,0.38,0.25,0.21,0.2,0.35,0.29,0.16,40.77,40.66
4403,2,任辛庄村东,39.815476,116.830363,4403,2,5174,0.16,0.38,0.26,0.2,0.19,0.4,0.28,0.13,41.35,41.19
4404,2,杜柳棵村西,39.812215,116.835173,4404,2,5780,0.17,0.44,0.21,0.18,0.17,0.39,0.3,0.14,41.86,41.69
4405,2,郎府,39.798896,116.835085,4405,2,5778,0.17,0.43,0.2,0.2,0.21,0.35,0.31,0.13,42.37,42.13
4406,2,运潮馨苑小区,39.795696,116.834995,4406,2,5124,0.16,0.4,0.25,0.19,0.19,0.4,0.26,0.15,42.5,42.24
4407,2,金各庄村,39.792086,116.834988,4407,2,5086,0.17,0.41,0.23,0.19,0.19,0.35,0.31,0.15,42.65,42.37
4408,2,通州何各庄村,39.791125,116.848789,4408,2,5295,0.16,0.43,0.21,0.2,0.2,0.38,0.28,0.14,43.78,43.52
4409,2,武杨路口,39.791046,116.858632,4409,2,5821,0.18,0.44,0.18,0.2,0.2,0.38,0.28,0.14,44.57,44.32
4410,2,曹刘各庄村,39.790976,116.875287,4410,2,5505,0.17,0.39,0.25,0.19,0.18,0.37,0.29,0.16,45.89,45.67
4411,2,前寨府村,39.790069,116.891166,4411,2,5572,0.16,0.44,0.21,0.19,0.18,0.36,0.32,0.14,47.2,46.99
4412,2,肖家林村北,39.780551,116.896546,4412,2,5652,0.17,0.39,0.26,0.18,0.19,0.38,0.29,0.14,48.01,47.76
4413,2,肖家林村南,39.7769,116.898352,4413,2,5511,0.15,0.37,0.29,0.19,0.2,0.36,0.29,0.15,48.3,48.04
4414,2,辛集村,39.773541,116.900421,4414,2,5638,0.15,0.43,0.21,0.21,0.17,0.38,0.3,0.15,48.61,48.33
4415,2,杨洼,39.771662,116.901604,4415,2,5010,0.17,0.37,0.26,0.2,0.19,0.38,0.28,0.15,48.78,48.5
4416,2,张家湾开发区,39.861651,116.715624,4416,8,5236,0.15,0.38,0.28,0.19,0.21,0.16,0.48,0.15,30.44,30.41
4417,2,张辛庄村,39.858661,116.726907,4417,8,5053,0.13,0.4,0.26,0.21,0.22,0.15,0.49,0.14,31.46,31.43
4418,2,梁各庄村,39.855592,116.738525,4418,8,5899,0.15,0.38,0.25,0.22,0.19,0.16,0.51,0.14,32.51,32.47
4419,2,武窑村,39.841535,116.764848,4419,2,5849,0.18,0.43,0.19,0.2,0.21,0.36,0.28,0.15,35.12,35.02
4420,2,里二泗村,39.829433,116.773682,4420,2,5640,0.16,0.43,0.21,0.2,0.19,0.35,0.31,0.15,36.27,36.11
4421,2,姚辛庄北口,39.822754,116.774414,4421,2,5534,0.18,0.4,0.23,0.19,0.2,0.36,0.27,0.17,36.58,36.38
4422,2,姚辛庄南口,39.819513,116.773233,4422,2,5202,0.17,0.4,0.22,0.21,0.2,0.36,0.3,0.14,36.62,36.4
4423,2,通州靛庄,39.808133,116.772384,4423,2,5770,0.16,0.43,0.21,0.2,0.19,0.39,0.28,0.14,37.03,36.74
4424,2,漷县镇政府,39.780405,116.788115,4424,2,5342,0.16,0.44,0.22,0.18,0.2,0.37,0.28,0.15,39.55,39.13
4425,2,绿荫小区,39.771889,116.785236,4425,2,5185,0.17,0.37,0.26,0.2,0.18,0.39,0.3,0.13,39.76,39.29
4426,2,漷县村南口,39.766714,116.776664,4426,2,5057,0.17,0.44,0.19,0.2,0.18,0.38,0.29,0.15,39.39,38.88
4427,2,通州田村,39.752078,116.780849,4427,2,5980,0.18,0.4,0.22,0.2,0.2,0.35,0.31,0.14,40.52,39.94
4428,2,黄厂铺北口,39.737894,116.784846,4428,2,5533,0.17,0.39,0.23,0.21,0.19,0.36,0.3,0.15,41.64,41
4429,2,黄厂铺,39.729126,116.785097,4429,2,5051,0.15,0.39,0.28,0.18,0.2,0.35,0.31,0.14,42.19,41.51
4430,2,永乐店北口,39.714405,116.783086,4430,2,5675,0.15,0.37,0.27,0.21,0.18,0.38,0.3,0.14,42.97,42.22
4431,2,永乐店,39.706954,116.781746,4431,2,5895,0.15,0.42,0.22,0.21,0.2,0.37,0.29,0.14,43.37,42.59
4432,2,南堤寺村,39.700021,116.777982,4432,2,5223,0.18,0.4,0.21,0.21,0.19,0.41,0.26,0.14,43.58,42.76
4433,2,小南地村,39.688959,116.774741,4433,2,5246,0.17,0.4,0.23,0.2,0.19,0.37,0.3,0.14,44.12,43.25
4434,2,德仁务村北口,39.674771,116.774973,4434,2,5097,0.16,0.37,0.26,0.21,0.18,0.39,0.29,0.14,45.15,44.22
4435,2,德仁务村,39.669453,116.775794,4435,2,5351,0.16,0.42,0.22,0.2,0.19,0.37,0.28,0.16,45.59,44.65
4436,2,柴厂屯东口,39.63713,116.777139,4436,2,5630,0.17,0.42,0.23,0.18,0.19,0.39,0.28,0.14,48.11,47.06
4437,2,三垡北口,39.624763,116.776975,4437,2,5325,0.15,0.38,0.28,0.19,0.2,0.37,0.29,0.14,49.07,47.98
4438,2,三垡南口,39.617604,116.776882,4438,2,5221,0.17,0.44,0.18,0.21,0.18,0.37,0.3,0.15,49.64,48.53
4439,2,小甸屯,39.601297,116.776333,4439,2,5879,0.18,0.4,0.22,0.2,0.19,0.37,0.29,0.15,50.93,49.77
4440,2,南营路口,39.592232,116.779017,4440,2,5028,0.17,0.4,0.24,0.19,0.2,0.36,0.28,0.16,51.83,50.65
4441,2,廊坊开发区高速路口,39.589272,116.768268,4441,2,5425,0.18,0.41,0.21,0.2,0.18,0.39,0.3,0.13,51.47,50.26
4442,2,廊坊大学城东门,39.600393,116.753951,4442,2,5264,0.16,0.4,0.23,0.21,0.2,0.38,0.27,0.15,49.73,48.52
4443,2,廊坊大学城南门,39.588642,116.747255,4443,2,5815,0.17,0.38,0.26,0.19,0.19,0.38,0.29,0.14,50.36,49.11
4444,2,四海路,39.577257,116.755495,4444,2,5375,0.17,0.4,0.22,0.21,0.19,0.4,0.29,0.12,51.79,50.52
4445,2,廊坊中纺城,39.573278,116.755315,4445,2,5153,0.16,0.42,0.23,0.19,0.2,0.37,0.28,0.15,52.12,50.85
4446,2,廊坊会展中心,39.566526,116.754405,4446,2,5788,0.15,0.41,0.24,0.2,0.18,0.39,0.29,0.14,52.66,51.37
4447,2,廊坊第九中学,39.538784,116.724729,4447,2,5213,0.17,0.43,0.19,0.21,0.18,0.37,0.32,0.13,53.66,52.25
4448,2,廊坊,39.573297,116.793598,4448,2,5847,0.17,0.43,0.22,0.18,0.18,0.36,0.31,0.15,54.23,53.04
4450,2,德仁务村南口,39.660527,116.777629,4450,2,5661,0.18,0.39,0.23,0.2,0.19,0.38,0.29,0.14,46.36,45.39
4451,2,小甸屯南,39.596891,116.77763,4451,2,5545,0.17,0.41,0.21,0.21,0.18,0.4,0.27,0.15,51.36,50.2
4452,2,土桥村,39.869966,116.684166,4452,8,5197,0.15,0.39,0.25,0.21,0.19,0.17,0.51,0.13,27.61,27.6
4454,2,太玉园北口,39.85615,116.694311,4454,8,5752,0.13,0.44,0.24,0.19,0.18,0.16,0.51,0.15,28.89,28.79
4455,2,太玉园小区,39.853318,116.695419,4455,8,5902,0.16,0.42,0.22,0.2,0.2,0.13,0.52,0.15,29.08,28.96
4457,7,靓景明居,39.88406,116.632064,4457,8,21627,0.15,0.42,0.22,0.21,0.1,0.43,0.33,0.14,22.9,22.93
4458,7,巴克寓所,39.884053,116.63403,4458,8,22165,0.14,0.42,0.22,0.22,0.11,0.41,0.35,0.13,23.06,23.1
4459,7,怡乐园,39.884072,116.636045,4459,8,20031,0.13,0.37,0.3,0.2,0.1,0.4,0.35,0.15,23.23,23.27
4460,7,西小马庄园,39.879247,116.638338,4460,8,20212,0.14,0.41,0.21,0.24,0.11,0.41,0.35,0.13,23.56,23.56
4461,7,公庄,39.874394,116.653811,4461,8,20141,0.14,0.43,0.21,0.22,0.11,0.42,0.32,0.15,24.98,24.96
4462,2,土桥公交场站,39.869947,116.685483,4462,2,5116,0.17,0.42,0.22,0.19,0.2,0.37,0.29,0.14,27.72,27.71
4463,7,召里南,39.918787,116.729656,4463,2,20964,0.15,0.43,0.21,0.21,0.04,0.68,0.13,0.15,30.48,30.9
4464,7,召里,39.923107,116.729207,4464,2,23025,0.16,0.41,0.21,0.22,0.04,0.69,0.13,0.14,30.41,30.86
4465,1,丁各庄,39.928607,116.728757,4465,2,4274,0.16,0.39,0.21,0.24,0.23,0.33,0.29,0.15,30.34,30.84
4466,1,前夏邢各庄,39.934756,116.72844,4466,2,4658,0.16,0.43,0.17,0.24,0.23,0.32,0.31,0.14,30.3,30.84
4467,1,后夏公庄,39.940717,116.725845,4467,2,4403,0.16,0.41,0.19,0.24,0.22,0.31,0.31,0.16,30.07,30.66
4468,7,宋庄,39.942716,116.724291,4468,8,22965,0.13,0.38,0.29,0.2,0.1,0.42,0.34,0.14,29.94,30.55
4469,7,小堡南街,39.944063,116.717327,4469,8,21159,0.13,0.38,0.26,0.23,0.11,0.42,0.33,0.14,29.35,29.97
4470,7,小堡商业广场,39.947931,116.71583,4470,8,20932,0.15,0.4,0.24,0.21,0.1,0.41,0.35,0.14,29.24,29.88
4471,7,小堡北街,39.953825,116.713547,4471,8,23308,0.15,0.4,0.23,0.22,0.1,0.41,0.35,0.14,29.07,29.76
4472,7,小堡环岛,39.95834,116.712095,4472,8,23111,0.13,0.43,0.23,0.21,0.11,0.43,0.33,0.13,28.98,29.71
4473,7,小堡艺术东区,39.962301,116.712472,4473,8,21070,0.14,0.38,0.24,0.24,0.11,0.41,0.35,0.13,29.05,29.8
4474,7,宋庄美术馆,39.962473,116.709308,4474,8,20530,0.15,0.39,0.24,0.22,0.12,0.41,0.32,0.15,28.78,29.54
4475,7,佰富苑,39.955965,116.708711,4475,8,23179,0.13,0.43,0.22,0.22,0.11,0.44,0.33,0.12,28.68,29.38
4476,7,玉带河西街西口,39.901057,116.633739,4476,8,21913,0.14,0.38,0.25,0.23,0.11,0.44,0.32,0.13,22.61,22.82
4477,7,旅游新村小区,39.900612,116.636692,4477,8,21343,0.15,0.4,0.22,0.23,0.11,0.38,0.36,0.15,22.87,23.08
4478,7,三元村南,39.906088,116.693666,4478,8,22379,0.14,0.4,0.26,0.2,0.11,0.44,0.33,0.12,27.57,27.88
4479,7,荔景园南口,39.908493,116.696759,4479,8,23473,0.15,0.4,0.22,0.23,0.1,0.41,0.34,0.15,27.8,28.13
4480,8,清河小营东路东口,40.038794,116.345191,4480,5,28512,0.13,0.41,0.25,0.21,0.06,0.54,0.24,0.16,11.4,13.36
4482,8,宝盛北里,40.03845,116.360478,4482,5,28551,0.16,0.41,0.23,0.2,0.06,0.55,0.25,0.14,11.17,13.2
4483,2,土桥欣村,39.867631,116.692843,4483,8,5362,0.14,0.4,0.27,0.19,0.18,0.16,0.52,0.14,28.39,28.37
4486,2,张辛庄村西,39.860074,116.721595,4486,8,5090,0.13,0.38,0.29,0.2,0.2,0.16,0.51,0.13,30.98,30.95
4487,2,武兴路口,39.852186,116.744647,4487,2,5149,0.17,0.44,0.19,0.2,0.19,0.35,0.31,0.15,33.12,33.06
4488,2,上店村路口,39.846878,116.754361,4488,2,5573,0.16,0.38,0.25,0.21,0.18,0.4,0.28,0.14,34.09,34.01
4489,2,里二泗村北口,39.83263,116.77162,4489,2,5259,0.16,0.41,0.22,0.21,0.2,0.37,0.27,0.16,35.98,35.84
4490,2,沙古堆村西,39.813909,116.785787,4490,2,5812,0.17,0.39,0.24,0.2,0.18,0.39,0.3,0.13,37.84,37.61
4491,2,沙古堆村,39.814051,116.790334,4491,2,5836,0.16,0.41,0.24,0.19,0.19,0.38,0.27,0.16,38.2,37.97
4492,2,供给店村,39.813299,116.798967,4492,2,5993,0.17,0.38,0.27,0.18,0.19,0.35,0.3,0.16,38.92,38.7
4493,2,通州小辛庄村,39.810809,116.810317,4493,2,5955,0.17,0.4,0.22,0.21,0.2,0.38,0.28,0.14,39.92,39.71
4494,2,任辛庄村,39.810373,116.82243,4494,2,5103,0.17,0.41,0.21,0.21,0.19,0.37,0.28,0.16,40.91,40.71
4495,2,杜柳棵村,39.812883,116.835746,4495,2,5604,0.17,0.39,0.25,0.19,0.21,0.38,0.27,0.14,41.88,41.71
4496,2,望君疃村,39.813131,116.850739,4496,2,5068,0.15,0.43,0.21,0.21,0.19,0.38,0.29,0.14,43.08,42.93
4497,2,武辛庄村,39.813028,116.862734,4497,2,5906,0.17,0.42,0.23,0.18,0.2,0.38,0.27,0.15,44.05,43.92
4498,2,西集,39.811878,116.871532,4498,2,5226,0.17,0.44,0.2,0.19,0.2,0.39,0.27,0.14,44.8,44.68
4499,2,林屯村,39.811357,116.884587,4499,2,5529,0.18,0.43,0.2,0.19,0.19,0.35,0.31,0.15,45.88,45.77
4500,2,大灰店村,39.80451,116.899772,4500,2,5170,0.15,0.41,0.23,0.21,0.18,0.36,0.3,0.16,47.35,47.22
4501,2,杜店村,39.793833,116.914315,4501,2,5424,0.17,0.4,0.22,0.21,0.19,0.36,0.29,0.16,48.91,48.75
4502,2,牛牧屯桥东,39.7928,116.932984,4502,2,5723,0.18,0.4,0.22,0.2,0.2,0.35,0.3,0.15,50.46,50.31
4503,2,青海城小区,39.786702,116.947908,4503,2,5779,0.16,0.4,0.25,0.19,0.2,0.37,0.29,0.14,51.88,51.73
4504,2,郭辛庄西口,39.782431,116.948238,4504,2,5209,0.18,0.39,0.24,0.19,0.2,0.36,0.3,0.14,52.07,51.89
4505,2,香河汽配城,39.764621,116.951817,4505,2,5590,0.16,0.42,0.24,0.18,0.21,0.38,0.27,0.14,53.05,52.8
4506,2,香河文化艺术中心,39.762591,116.959996,4506,2,5516,0.16,0.43,0.22,0.19,0.19,0.38,0.28,0.15,53.78,53.54
4507,2,香河新城广场,39.762325,116.973231,4507,2,5508,0.16,0.38,0.25,0.21,0.2,0.37,0.28,0.15,54.85,54.62
4508,2,香河新华大街西口,39.76218,116.982879,4508,2,5249,0.16,0.39,0.25,0.2,0.19,0.4,0.27,0.14,55.62,55.4
4509,2,香河三中,39.762464,116.988115,4509,2,5026,0.16,0.44,0.19,0.21,0.2,0.39,0.27,0.14,56.03,55.82
4510,2,香河文化广场西,39.762845,116.994446,4510,2,5311,0.17,0.39,0.25,0.19,0.2,0.38,0.27,0.15,56.52,56.32
4511,2,香河文化广场,39.763149,116.999772,4511,2,5866,0.15,0.38,0.28,0.19,0.17,0.4,0.29,0.14,56.94,56.74
4512,2,香河白庙村南口,39.764016,117.015243,4512,2,5231,0.16,0.41,0.22,0.21,0.2,0.36,0.31,0.13,58.15,57.97
4513,2,香河总站,39.764501,117.02339,4513,2,5704,0.17,0.44,0.17,0.22,0.2,0.35,0.31,0.14,58.79,58.62
4514,2,香河北收费站,39.793218,116.991417,4514,2,5734,0.18,0.38,0.24,0.2,0.19,0.39,0.28,0.14,55.19,55.1
4515,2,富力新城,39.811932,116.996092,4515,2,5331,0.15,0.44,0.21,0.2,0.19,0.36,0.31,0.14,54.99,54.99
4516,7,燕郊总站,39.928943,116.837895,4516,7,22927,0.15,0.41,0.21,0.23,0.1,0.45,0.32,0.13,39.64,40.14
4517,7,燕郊冶金一局,39.93668,116.836379,4517,7,22153,0.15,0.38,0.24,0.23,0.1,0.42,0.34,0.14,39.5,40.04
4518,7,燕郊食品城,39.944484,116.83071,4518,7,21174,0.15,0.39,0.26,0.2,0.11,0.45,0.3,0.14,39.02,39.61
4519,7,燕郊印刷城,39.944077,116.826972,4519,7,23613,0.15,0.38,0.27,0.2,0.1,0.42,0.33,0.15,38.7,39.29
4520,7,燕郊火车站口,39.942599,116.814709,4520,7,22487,0.15,0.37,0.26,0.22,0.1,0.48,0.29,0.13,37.65,38.23
4521,7,燕郊迎宾路口,39.942719,116.810672,4521,7,22762,0.17,0.36,0.25,0.22,0.09,0.45,0.32,0.14,37.31,37.89
4522,7,燕郊行宫宾馆,39.946529,116.808592,4522,7,23750,0.16,0.41,0.2,0.23,0.09,0.45,0.31,0.15,37.14,37.74
4523,7,北欧小镇,39.951478,116.808229,4523,7,23800,0.14,0.38,0.27,0.21,0.11,0.44,0.33,0.12,37.12,37.76
4524,7,燕郊中美医院,39.957214,116.807083,4524,7,22703,0.14,0.42,0.22,0.22,0.1,0.42,0.33,0.15,37.05,37.72
4525,7,华北科技学院北门,39.957325,116.797046,4525,7,20425,0.15,0.41,0.21,0.23,0.09,0.47,0.3,0.14,36.2,36.87
4526,7,中赵甫村,39.957356,116.791678,4526,7,23494,0.16,0.39,0.25,0.2,0.1,0.44,0.32,0.14,35.74,36.42
4527,7,防灾科技学院,39.950532,116.79289,4527,7,23210,0.15,0.39,0.25,0.21,0.1,0.45,0.31,0.14,35.81,36.45
4528,7,交通干部管理学院,39.947215,116.794524,4528,7,20253,0.16,0.4,0.2,0.24,0.1,0.47,0.29,0.14,35.94,36.55
4529,7,燕灵路口,39.941903,116.79226,4529,7,22007,0.14,0.42,0.22,0.22,0.11,0.43,0.33,0.13,35.74,36.32
4530,7,兴达广场小区,39.941398,116.788946,4530,7,23673,0.14,0.4,0.24,0.22,0.11,0.45,0.31,0.13,35.45,36.03
4531,7,燕郊冶金医院,39.936939,116.833856,4531,7,21490,0.15,0.38,0.27,0.2,0.09,0.46,0.33,0.12,39.28,39.83
4532,7,燕郊冶金西区,39.936224,116.827454,4532,7,20258,0.15,0.4,0.25,0.2,0.11,0.46,0.31,0.12,38.74,39.28
4533,7,燕郊首钢生活区,39.935916,116.824247,4533,7,21414,0.15,0.38,0.25,0.22,0.09,0.47,0.3,0.14,38.47,39
4534,7,燕郊半壁店村,39.934966,116.815101,4534,7,22989,0.17,0.42,0.18,0.23,0.1,0.43,0.33,0.14,37.69,38.22
4535,7,燕郊三街,39.937043,116.809312,4535,7,23606,0.17,0.41,0.21,0.21,0.1,0.43,0.34,0.13,37.19,37.74
4536,7,华北科技学院,39.951452,116.798629,4536,7,22093,0.16,0.41,0.21,0.22,0.1,0.44,0.32,0.14,36.3,36.94
4537,7,潮白人家小区,39.946441,116.78543,4537,7,21234,0.16,0.37,0.26,0.21,0.11,0.42,0.33,0.14,35.16,35.77
4538,7,邓家窑桥北,39.933533,116.645085,4538,8,21797,0.14,0.43,0.21,0.22,0.1,0.41,0.35,0.14,23.2,23.74
4539,7,天赐良园二期,39.925621,116.636968,4539,8,23953,0.14,0.41,0.23,0.22,0.1,0.4,0.37,0.13,22.54,23.01
4540,7,六合村,39.93621,116.700859,4540,8,20170,0.14,0.4,0.24,0.22,0.1,0.41,0.34,0.15,27.95,28.5
4541,7,小堡村南口,39.940986,116.71934,4541,8,23961,0.13,0.43,0.22,0.22,0.11,0.4,0.36,0.13,29.52,30.11
4542,7,任庄村,39.943542,116.740144,4542,8,22699,0.14,0.39,0.25,0.22,0.1,0.43,0.33,0.14,31.3,31.9
4543,7,白庙新村,39.940704,116.75659,4543,2,20635,0.17,0.38,0.22,0.23,0.04,0.72,0.12,0.12,32.7,33.27
4544,7,通州白庙村,39.937581,116.756663,4544,2,23555,0.17,0.41,0.21,0.21,0.05,0.69,0.14,0.12,32.7,33.26
4545,7,上上城五期,39.95864,116.832068,4545,7,20770,0.16,0.37,0.27,0.2,0.1,0.42,0.33,0.15,39.19,39.86
4546,7,上上城二期,39.948842,116.830558,4546,7,21963,0.15,0.39,0.25,0.21,0.1,0.45,0.31,0.14,39.02,39.63
4547,7,燕郊开发区,39.947715,116.811532,4547,7,20207,0.15,0.43,0.2,0.22,0.1,0.47,0.32,0.11,37.39,38
4548,7,燕郊行宫大市场,39.947124,116.800172,4548,7,21390,0.16,0.4,0.22,0.22,0.09,0.45,0.32,0.14,36.42,37.03
4549,7,上上城四期,39.948427,116.824106,4549,7,21851,0.15,0.38,0.25,0.22,0.1,0.46,0.31,0.13,38.46,39.08
4550,7,诸葛店,39.992446,116.774853,4550,7,22852,0.16,0.39,0.21,0.24,0.1,0.45,0.31,0.14,34.76,35.66
4551,7,美林小区北门,39.987904,116.772201,4551,7,22771,0.16,0.39,0.23,0.22,0.1,0.45,0.31,0.14,34.45,35.33
4552,7,美林小区南门,39.985543,116.77079,4552,7,21051,0.15,0.42,0.21,0.22,0.1,0.46,0.31,0.13,34.3,35.16
4553,7,星河皓月小区北门,39.978592,116.76969,4553,7,22442,0.16,0.41,0.22,0.21,0.1,0.45,0.3,0.15,34.09,34.92
4554,7,星河皓月小区南门,39.977022,116.769871,4554,7,20985,0.15,0.43,0.22,0.2,0.1,0.45,0.31,0.14,34.09,34.9
4555,7,燕京新城,39.971113,116.770492,4555,7,23599,0.16,0.42,0.2,0.22,0.1,0.43,0.33,0.14,34.07,34.84
4556,7,世纪名苑,39.968052,116.770836,4556,7,23221,0.16,0.43,0.18,0.23,0.1,0.44,0.32,0.14,34.06,34.82
4557,7,意华小区,39.962427,116.773876,4557,7,21996,0.14,0.36,0.29,0.21,0.1,0.43,0.33,0.14,34.27,34.98
4558,7,东方夏威夷小区西,39.957209,116.776118,4558,7,21518,0.16,0.38,0.24,0.22,0.1,0.46,0.31,0.13,34.42,35.1
4559,7,欧逸丽庭,39.943231,116.780984,4559,7,23908,0.15,0.36,0.29,0.2,0.09,0.45,0.33,0.13,34.78,35.37
4560,7,燕郊行宫花园,39.942738,116.806133,4560,7,20715,0.14,0.4,0.25,0.21,0.1,0.45,0.31,0.14,36.92,37.5
4561,7,燕郊住达集团,39.944976,116.837772,4561,7,20933,0.14,0.36,0.26,0.24,0.1,0.44,0.32,0.14,39.62,40.21
4562,7,运河源建材城,39.946858,116.860547,4562,7,22358,0.15,0.37,0.26,0.22,0.09,0.43,0.34,0.14,41.57,42.16
4563,7,天子庄园,39.947262,116.865651,4563,7,21914,0.15,0.38,0.26,0.21,0.09,0.45,0.32,0.14,42,42.6
4564,7,三河李家务,39.94874,116.878919,4564,7,21907,0.15,0.43,0.22,0.2,0.1,0.43,0.32,0.15,43.14,43.74
4565,7,东柳河屯,39.949188,116.88483,4565,7,23482,0.16,0.36,0.26,0.22,0.1,0.42,0.34,0.14,43.64,44.25
4566,7,大厂福喜公司,39.950418,116.89212,4566,7,20241,0.15,0.38,0.25,0.22,0.09,0.47,0.31,0.13,44.27,44.88
4567,7,夏垫交警中队,39.951538,116.899654,4567,7,23656,0.16,0.38,0.25,0.21,0.1,0.45,0.32,0.13,44.91,45.53
4568,7,夏垫,39.952302,116.905479,4568,7,23076,0.16,0.36,0.26,0.22,0.1,0.44,0.33,0.13,45.41,46.03
4569,7,燕北畜牧机械厂,39.953428,116.914117,4569,7,21862,0.16,0.42,0.21,0.21,0.11,0.42,0.33,0.14,46.15,46.77
4570,7,耀华佳苑,39.954697,116.922102,4570,7,22296,0.14,0.4,0.25,0.21,0.1,0.43,0.34,0.13,46.84,47.46
